product_code,product_name,variant_label,category,price_eur,description,available,sold_out,product_url
ENVR,Enterprise NVR,EU Version,Door Access,1829.00,"3U NVR with (16) 2.5/3.5” drive bays, supporting up to (70) 4K cameras or (210) Full HD cameras.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-nvrs/products/envr?variant=envr-eu
ENVR,Enterprise NVR,UK Version,Door Access,1829.00,"3U NVR with (16) 2.5/3.5” drive bays, supporting up to (70) 4K cameras or (210) Full HD cameras.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-nvrs/products/envr?variant=envr-uk
UA-G3-Flex-B,Reader Flex,Black,Door Access,160.00,Third-generation NFC card reader with a keypad and Touch Pass support.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-readers/products/ua-g3-flex?variant=ua-g3-flex-b
UA-G3-Flex-W,Reader Flex,White,Door Access,160.00,Third-generation NFC card reader with a keypad and Touch Pass support.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-readers/products/ua-g3-flex?variant=ua-g3-flex-w
UA-Retrofit-Reader-B,Retrofit Reader,Black,Door Access,145.00,"Indoor/outdoor OSDP reader with NFC Card and Touch Pass support, compatible with the UniFi Retrofit Hub using existing cabling.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-readers/products/ua-retrofit-reader?variant=ua-retrofit-reader-b
UA-Retrofit-Reader-W,Retrofit Reader,White,Door Access,145.00,"Indoor/outdoor OSDP reader with NFC Card and Touch Pass support, compatible with the UniFi Retrofit Hub using existing cabling.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-readers/products/ua-retrofit-reader?variant=ua-retrofit-reader-w
UA-Card-B-10,Access Card,10-Pack,Door Access,25.00,A pack of highly-secure NFC cards used for access control within UniFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/ua-card?variant=ua-card-b-10
UA-Card-B-100,Access Card,100-Pack,Door Access,250.00,A pack of highly-secure NFC cards used for access control within UniFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/ua-card?variant=ua-card-b-100
UA-Card-W-10,Access Card,White,Door Access,25.00,A pack of highly-secure NFC cards used for access control within UniFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/ua-card?variant=ua-card-w-10
UA-Intercom-Viewer,Intercom Viewer,Single Unit,Door Access,139.00,Display that works with Intercom and Reader Pro for visitor screening and remote access control.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-intercoms/products/ua-intercom-viewer?variant=ua-intercom-viewer
UA-Intercom-Viewer-3,Intercom Viewer,3-Pack,Door Access,405.00,Display that works with Intercom and Reader Pro for visitor screening and remote access control.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-intercoms/products/ua-intercom-viewer?variant=ua-intercom-viewer-3
UACC-Reader-JB-B,Reader Junction Box,Black,Door Access,29.00,"Junction box for UniFi Access Readers and Intercom Viewers that support flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-reader-jb?variant=uacc-reader-jb-b
UACC-Reader-JB-W,Reader Junction Box,White,Door Access,29.00,"Junction box for UniFi Access Readers and Intercom Viewers that support flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-reader-jb?variant=uacc-reader-jb-w
UACC-Reader-Pro-JB-B,Reader Pro Junction Box,Black,Door Access,29.00,"Junction box for UniFi Professional Access Readers and Doorbells that supports flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-reader-pro-jb?variant=uacc-reader-pro-jb-b
UACC-Reader-Pro-JB-W,Reader Pro Junction Box,White,Door Access,29.00,"Junction box for UniFi Professional Access Readers and Doorbells that supports flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-reader-pro-jb?variant=uacc-reader-pro-jb-w
UACC-Reader-Pro-AM-B,Reader Pro Angle Mount,Black,Door Access,29.00,Angled mounting accessory for UniFi Professional Access Readers.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-reader-pro-am?variant=uacc-reader-pro-am-b
UACC-Reader-Pro-AM-W,Reader Pro Angle Mount,White,Door Access,29.00,Angled mounting accessory for UniFi Professional Access Readers.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-reader-pro-am?variant=uacc-reader-pro-am-w
UACC-Lock-Magnetic-270kg,Magnetic Lock,Holds up to 270 kg (600 lb),Door Access,135.00,Fail-safe magnetic lock for inswing and outswing doors that connects to a UniFi Access Hub.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/ua-lock-magnetic?variant=uacc-lock-magnetic-270kg
UACC-Lock-Magnetic-540kg,Magnetic Lock,Holds up to 540 kg (1200 lb),Door Access,179.00,Fail-safe magnetic lock for inswing and outswing doors that connects to a UniFi Access Hub.,Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/ua-lock-magnetic?variant=uacc-lock-magnetic-540kg
UACC-Cable-DoorLockRelay-1P,Door Lock Relay Cable,1-Pair Relay Cable,Door Access,115.00,"A 500-foot (152.4 m) spool of one or two-pair, low-voltage cable.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-cable-doorlockrelay?variant=uacc-cable-doorlockrelay-1p
UACC-Cable-DoorLockRelay-2P,Door Lock Relay Cable,2-Pair Relay Cable,Door Access,145.00,"A 500-foot (152.4 m) spool of one or two-pair, low-voltage cable.",Oui,Non,https://eu.store.ui.com/eu/en/category/door-access-accessories/products/uacc-cable-doorlockrelay?variant=uacc-cable-doorlockrelay-2p
UNAS-Pro-8,UNAS Pro 8,EU Version,Integrations,761.00,"2U rack-mount NAS with (8) 2.5/3.5"" HDD bays and (2) M.2 NVMe SSD cache slots, delivering faster access, lower latency, and high-availability 10 Gbps networking for large-scale file storage and sharing.",Oui,Non,https://eu.store.ui.com/eu/en/category/network-storage/products/unas-pro-8?variant=unas-pro-8-eu
UNAS-Pro-8,UNAS Pro 8,UK Version,Integrations,761.00,"2U rack-mount NAS with (8) 2.5/3.5"" HDD bays and (2) M.2 NVMe SSD cache slots, delivering faster access, lower latency, and high-availability 10 Gbps networking for large-scale file storage and sharing.",Oui,Non,https://eu.store.ui.com/eu/en/category/network-storage/products/unas-pro-8?variant=unas-pro-8-uk
UNAS-Pro,UNAS Pro,EU Version,Integrations,475.00,"2U rack-mount NAS with (7) 2.5/3.5"" drive bays and 10 Gbps performance designed for large-scale file storage and sharing.",Oui,Non,https://eu.store.ui.com/eu/en/category/network-storage/products/unas-pro?variant=unas-pro-eu
UNAS-Pro,UNAS Pro,UK Version,Integrations,475.00,"2U rack-mount NAS with (7) 2.5/3.5"" drive bays and 10 Gbps performance designed for large-scale file storage and sharing.",Oui,Non,https://eu.store.ui.com/eu/en/category/network-storage/products/unas-pro?variant=unas-pro-uk
UNAS-2-B,UNAS 2,Black,Integrations,189.00,"UniFi Network Attached Storage with (2) 3.5"" HDD bays, 2.5 GbE networking, USB-C connectivity, and an included PoE++ adapter, all in a compact footprint.",Oui,Non,https://eu.store.ui.com/eu/en/category/network-storage/products/unas-2?variant=unas-2-b-eu
UNAS-2-W,UNAS 2,White,Integrations,189.00,"UniFi Network Attached Storage with (2) 3.5"" HDD bays, 2.5 GbE networking, USB-C connectivity, and an included PoE++ adapter, all in a compact footprint.",Oui,Non,https://eu.store.ui.com/eu/en/category/network-storage/products/unas-2?variant=unas-2-w-eu
UPL-Amp-B,PowerAmp,Black,Integrations,569.00,Premium speaker amplifier designed for high-fidelity multi-zone audio streaming and immersive spatial sound experiences.,Oui,Non,https://eu.store.ui.com/eu/en/category/premium-iot/products/upl-amp?variant=upl-amp-b-eu
UPL-Amp-W,PowerAmp,White,Integrations,569.00,Premium speaker amplifier designed for high-fidelity multi-zone audio streaming and immersive spatial sound experiences.,Oui,Non,https://eu.store.ui.com/eu/en/category/premium-iot/products/upl-amp?variant=upl-amp-w-eu
UPL-Port-B,PoE Audio Port,Black,Integrations,179.00,"A digital audio streamer with an ultra-compact, versatile design and an intuitive control system, supporting multiple music streaming services and scalable multi-zone installations.",Oui,Non,https://eu.store.ui.com/eu/en/category/premium-iot/products/upl-port?variant=upl-port-b-eu
UPL-Port-W,PoE Audio Port,White,Integrations,179.00,"A digital audio streamer with an ultra-compact, versatile design and an intuitive control system, supporting multiple music streaming services and scalable multi-zone installations.",Oui,Non,https://eu.store.ui.com/eu/en/category/premium-iot/products/upl-port?variant=upl-port-w-eu
UXG-Lite,Gateway Lite,EU Version,Advanced Hosting,127.00,Compact independent gateway with a full suite of advanced routing and security features.,Oui,Non,https://eu.store.ui.com/eu/en/category/advanced-hosting-other/products/uxg-lite?variant=uxg-lite-eu
UXG-Lite,Gateway Lite,UK Version,Advanced Hosting,127.00,Compact independent gateway with a full suite of advanced routing and security features.,Oui,Non,https://eu.store.ui.com/eu/en/category/advanced-hosting-other/products/uxg-lite?variant=uxg-lite-uk
MSD-128GB,microSD Card,128 GB,Acc. Storage,60.00,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-storage/products/uacc-msd?variant=msd-128gb
MSD-256GB,microSD Card,256 GB,Acc. Storage,109.00,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-storage/products/uacc-msd?variant=msd-256gb
UACC-MSD-512GB,microSD Card,512 GB,Acc. Storage,179.00,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-storage/products/uacc-msd?variant=uacc-msd-512gb
UACC-MSD-1TB,microSD Card,1 TB,Acc. Storage,325.00,"A microSD card designed for ultra endurance, optimized for UniFi devices, providing local storage and edge recording capabilities.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-storage/products/uacc-msd?variant=uacc-msd-1tb
UACC-Rack-Panel-Blank-1U,Rack Mount OCD Panels,1U Blank Panel,Acc. Rack Mount,17.00,"Standalone insert that can be easily installed into an existing network equipment rack to create a clean, uniform aesthetic.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-rack-mount/products/uacc-rack-panel-ocd?variant=uacc-rack-panel-blank-1u
UACC-Rack-Panel-Blank-2U,Rack Mount OCD Panels,2U Blank Panel,Acc. Rack Mount,25.00,"Standalone insert that can be easily installed into an existing network equipment rack to create a clean, uniform aesthetic.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-rack-mount/products/uacc-rack-panel-ocd?variant=uacc-rack-panel-blank-2u
UACC-Rack-Panel-Vented-1U,Rack Mount OCD Panels,1U Vented Panel,Acc. Rack Mount,25.00,"Standalone insert that can be easily installed into an existing network equipment rack to create a clean, uniform aesthetic.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-rack-mount/products/uacc-rack-panel-ocd?variant=uacc-rack-panel-vented-1u
UACC-Rack-Panel-Vented-2U,Rack Mount OCD Panels,2U Vented Panel,Acc. Rack Mount,35.00,"Standalone insert that can be easily installed into an existing network equipment rack to create a clean, uniform aesthetic.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-rack-mount/products/uacc-rack-panel-ocd?variant=uacc-rack-panel-vented-2u
UACC-Rack-Panel-Brush-1U,Rack Mount OCD Panels,1U Brush Panel,Acc. Rack Mount,35.00,"Standalone insert that can be easily installed into an existing network equipment rack to create a clean, uniform aesthetic.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-rack-mount/products/uacc-rack-panel-ocd?variant=uacc-rack-panel-brush-1u
UACC-Rack-Ear-1U,Rack Ear Kit,1U,Acc. Rack Mount,8.10,Replacement rack ears for UniFi 1U or 2U rack-mount devices with included SnapMount Rack inserts and screws.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-rack-mount/products/uacc-rack-ear?variant=uacc-rack-ear-1u
UACC-Rack-Ear-2U,Rack Ear Kit,2U,Acc. Rack Mount,13.50,Replacement rack ears for UniFi 1U or 2U rack-mount devices with included SnapMount Rack inserts and screws.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-rack-mount/products/uacc-rack-ear?variant=uacc-rack-ear-2u
UACC-Adapter-AC-210W,AC Adapter 210W,EU Version,Acc. PoE & Power,70.00,An AC power adapter delivers 210W at 54V DC for a PoE switch.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-poe-power/products/uacc-adapter-ac-210w?variant=uacc-adapter-ac-210w-eu
UACC-Adapter-AC-210W,AC Adapter 210W,UK Version,Acc. PoE & Power,70.00,An AC power adapter delivers 210W at 54V DC for a PoE switch.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-poe-power/products/uacc-adapter-ac-210w?variant=uacc-adapter-ac-210w-uk
UACC-Cable-USB-100W-0.3M-BK,USB-C Cable with Charge Display,0.3 m,Acc. PoE & Power,17.50,Braided power and data cable with a double-sided charge display.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-poe-power/products/uacc-cable-usb-100w?variant=uacc-cable-usb-100w-0dot3m-bk
UACC-Cable-USB-100W-1M-BK,USB-C Cable with Charge Display,1 m,Acc. PoE & Power,22.00,Braided power and data cable with a double-sided charge display.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-poe-power/products/uacc-cable-usb-100w?variant=uacc-cable-usb-100w-1m-bk
UACC-Cable-USB-100W-2M-BK,USB-C Cable with Charge Display,2 m,Acc. PoE & Power,25.00,Braided power and data cable with a double-sided charge display.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-poe-power/products/uacc-cable-usb-100w?variant=uacc-cable-usb-100w-2m-bk
AFi-Cable-USB-4.5M,USB-C Cable with Charge Display,4.5 m,Acc. PoE & Power,35.00,Braided power and data cable with a double-sided charge display.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-poe-power/products/uacc-cable-usb-100w?variant=afi-cable-usb-4dot5m
AFi-Cable-USB-7M,USB-C Cable with Charge Display,7 m,Acc. PoE & Power,55.00,Braided power and data cable with a double-sided charge display.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-poe-power/products/uacc-cable-usb-100w?variant=afi-cable-usb-7m
UP-AI-Horn-Speaker-B,AI Horn Speaker,Black,Acc. Camera,269.00,"All-weather PoE 120 dB horn speaker with advanced AI alert functionality and versatile wall, corner, and pole mounting options.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/up-ai-horn-speaker?variant=up-ai-horn-speaker-b
UP-AI-Horn-Speaker-W,AI Horn Speaker,White,Acc. Camera,269.00,"All-weather PoE 120 dB horn speaker with advanced AI alert functionality and versatile wall, corner, and pole mounting options.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/up-ai-horn-speaker?variant=up-ai-horn-speaker-w
UACC-Bullet-AB-B,Bullet Camera Angled Base,Black,Acc. Camera,17.00,Bullet camera mounting accessory that enhances tilt angle by 22° to achieve an unrestricted viewing angle.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-bullet-ab?variant=uacc-bullet-ab-b
UACC-Bullet-AB-W,Bullet Camera Angled Base,White,Acc. Camera,17.00,Bullet camera mounting accessory that enhances tilt angle by 22° to achieve an unrestricted viewing angle.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-bullet-ab?variant=uacc-bullet-ab-w
UACC-Camera-DM-B,Camera Dual Mount,Black,Acc. Camera,55.00,"Tamper-resistant, back-to-back mount for two UniFi Bullet, Dome, or Turret cameras that supports flat surface installation and attachment to 1 1/2"" NPS threaded conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-camera-dm?variant=uacc-camera-dm-b
UACC-Camera-DM-W,Camera Dual Mount,White,Acc. Camera,55.00,"Tamper-resistant, back-to-back mount for two UniFi Bullet, Dome, or Turret cameras that supports flat surface installation and attachment to 1 1/2"" NPS threaded conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-camera-dm?variant=uacc-camera-dm-w
UACC-GB-Plate-B,Gang Box Mounting Plate,Black,Acc. Camera,35.00,A mounting plate designed to interface UniFi Protect cameras with multiple types of Gang Boxes and Junction Boxes.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-gb-plate?variant=uacc-gb-plate-b
UACC-GB-Plate-W,Gang Box Mounting Plate,White,Acc. Camera,35.00,A mounting plate designed to interface UniFi Protect cameras with multiple types of Gang Boxes and Junction Boxes.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-gb-plate?variant=uacc-gb-plate-w
UACC-G6-180-FM-B,G6 180 Camera Flush Mount,Black,Acc. Camera,26.00,G6 180 camera mounting accessory for recessed ceiling installation.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-g6-180-fm?variant=uacc-g6-180-fm-b
UACC-G6-180-FM-W,G6 180 Camera Flush Mount,White,Acc. Camera,26.00,G6 180 camera mounting accessory for recessed ceiling installation.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-g6-180-fm?variant=uacc-g6-180-fm-w
UACC-G6-180-PM-B,G6 180 Camera Pendant Mount,Black,Acc. Camera,26.00,Pendant mount for suspending the G6 180 Camera from ceilings or overhead structures.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-g6-180-pm?variant=uacc-g6-180-pm-b
UACC-G6-180-PM-W,G6 180 Camera Pendant Mount,White,Acc. Camera,26.00,Pendant mount for suspending the G6 180 Camera from ceilings or overhead structures.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-g6-180-pm?variant=uacc-g6-180-pm-w
UACC-AI-MS-4-AM-B,AI Multi Sensor 4 Camera Arm Mount,Black,Acc. Camera,179.00,"Versatile mounting kit enabling flat or angled installation of the AI Multi Sensor 4 camera via arm, pole, or corner mounts - ideal for various deployment environments.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-ai-ms-4-am?variant=uacc-ai-ms-4-am-b
UACC-AI-MS-4-AM-W,AI Multi Sensor 4 Camera Arm Mount,White,Acc. Camera,179.00,"Versatile mounting kit enabling flat or angled installation of the AI Multi Sensor 4 camera via arm, pole, or corner mounts - ideal for various deployment environments.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-camera/products/uacc-ai-ms-4-am?variant=uacc-ai-ms-4-am-w
UA-Card-B-10,Access Card,10-Pack,Acc. Door Access,25.00,A pack of highly-secure NFC cards used for access control within UniFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/ua-card?variant=ua-card-b-10
UA-Card-B-100,Access Card,100-Pack,Acc. Door Access,250.00,A pack of highly-secure NFC cards used for access control within UniFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/ua-card?variant=ua-card-b-100
UA-Card-W-10,Access Card,White,Acc. Door Access,25.00,A pack of highly-secure NFC cards used for access control within UniFi.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/ua-card?variant=ua-card-w-10
UACC-Reader-JB-B,Reader Junction Box,Black,Acc. Door Access,29.00,"Junction box for UniFi Access Readers and Intercom Viewers that support flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-reader-jb?variant=uacc-reader-jb-b
UACC-Reader-JB-W,Reader Junction Box,White,Acc. Door Access,29.00,"Junction box for UniFi Access Readers and Intercom Viewers that support flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-reader-jb?variant=uacc-reader-jb-w
UACC-Reader-Pro-JB-B,Reader Pro Junction Box,Black,Acc. Door Access,29.00,"Junction box for UniFi Professional Access Readers and Doorbells that supports flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-reader-pro-jb?variant=uacc-reader-pro-jb-b
UACC-Reader-Pro-JB-W,Reader Pro Junction Box,White,Acc. Door Access,29.00,"Junction box for UniFi Professional Access Readers and Doorbells that supports flat surface mounting and attachment to 3/4"" conduit.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-reader-pro-jb?variant=uacc-reader-pro-jb-w
UACC-Reader-Pro-AM-B,Reader Pro Angle Mount,Black,Acc. Door Access,29.00,Angled mounting accessory for UniFi Professional Access Readers.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-reader-pro-am?variant=uacc-reader-pro-am-b
UACC-Reader-Pro-AM-W,Reader Pro Angle Mount,White,Acc. Door Access,29.00,Angled mounting accessory for UniFi Professional Access Readers.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-reader-pro-am?variant=uacc-reader-pro-am-w
UACC-Lock-Magnetic-270kg,Magnetic Lock,Holds up to 270 kg (600 lb),Acc. Door Access,135.00,Fail-safe magnetic lock for inswing and outswing doors that connects to a UniFi Access Hub.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/ua-lock-magnetic?variant=uacc-lock-magnetic-270kg
UACC-Lock-Magnetic-540kg,Magnetic Lock,Holds up to 540 kg (1200 lb),Acc. Door Access,179.00,Fail-safe magnetic lock for inswing and outswing doors that connects to a UniFi Access Hub.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/ua-lock-magnetic?variant=uacc-lock-magnetic-540kg
UACC-Cable-DoorLockRelay-1P,Door Lock Relay Cable,1-Pair Relay Cable,Acc. Door Access,115.00,"A 500-foot (152.4 m) spool of one or two-pair, low-voltage cable.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-cable-doorlockrelay?variant=uacc-cable-doorlockrelay-1p
UACC-Cable-DoorLockRelay-2P,Door Lock Relay Cable,2-Pair Relay Cable,Acc. Door Access,145.00,"A 500-foot (152.4 m) spool of one or two-pair, low-voltage cable.",Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-door-access/products/uacc-cable-doorlockrelay?variant=uacc-cable-doorlockrelay-2p
UACC-CRB,Cable Raceway,Base,Acc. Installations,23.00,A protective raceway accessory for Dream Wall.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-installations/products/uacc-cr?variant=uacc-crb
UACC-CRE,Cable Raceway,Elbow,Acc. Installations,19.00,A protective raceway accessory for Dream Wall.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-installations/products/uacc-cr?variant=uacc-cre
UACC-CRS,Cable Raceway,Straight,Acc. Installations,23.00,A protective raceway accessory for Dream Wall.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-installations/products/uacc-cr?variant=uacc-crs
UACC-Cable-UHS-1M,Thin HDMI Cable,1 m,Acc. Installations,17.00,Ultra-thin high-speed HDMI cable designed for professional A/V and camera streaming with Ubiquiti devices.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-installations/products/uacc-cable-uhs?variant=uacc-cable-uhs-1m
UACC-Cable-UHS-2M,Thin HDMI Cable,2 m,Acc. Installations,26.00,Ultra-thin high-speed HDMI cable designed for professional A/V and camera streaming with Ubiquiti devices.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-installations/products/uacc-cable-uhs?variant=uacc-cable-uhs-2m
UACC-Cable-UHS-5M,Thin HDMI Cable,5 m,Acc. Installations,44.00,Ultra-thin high-speed HDMI cable designed for professional A/V and camera streaming with Ubiquiti devices.,Oui,Non,https://eu.store.ui.com/eu/en/category/accessories-installations/products/uacc-cable-uhs?variant=uacc-cable-uhs-5m
